,count1,neg1,neu1,pos1,comp1,count2,neg2,neu2,pos2,comp2,count3,neg3,neu3,pos3,comp3,count4,neg4,neu4,pos4,comp4,count5,neg5,neu5,pos5,comp5,count6,neg6,neu6,pos6,comp6,count7,neg7,neu7,pos7,comp7,count8,neg8,neu8,pos8,comp8,count9,neg9,neu9,pos9,comp9,count10,neg10,neu10,pos10,comp10,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,angry2,disgust2,fear2,happy2,sad2,surprise2,neutral2,angry3,disgust3,fear3,happy3,sad3,surprise3,neutral3,angry4,disgust4,fear4,happy4,sad4,surprise4,neutral4,angry5,disgust5,fear5,happy5,sad5,surprise5,neutral5,angry6,disgust6,fear6,happy6,sad6,surprise6,neutral6,angry7,disgust7,fear7,happy7,sad7,surprise7,neutral7,angry8,disgust8,fear8,happy8,sad8,surprise8,neutral8,angry9,disgust9,fear9,happy9,sad9,surprise9,neutral9,angry10,disgust10,fear10,happy10,sad10,surprise10,neutral10,neg,neu,pos,compound,duration,streamer,views,loudness
238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027314894014323535,0.00023650974032646743,0.01062741151673729,68.86550327809407,0.08909355447598664,0.008553841306194904,2.4272464448337066,4.796054706873503,0.03645905008575362,7.099901144856931,1.2108620941462744,3.8020369454918828,0.1401526885936291,54.34310214175982,9.672837560594788,0.04420460980455278,11.092223694362065,26.983480070595252,35.412492976636344,0.7998020213327942,58.8520953256937,3.563151029603822,0.03306943731981197,10.433184249060496,21.382157291684834,13.127930462360382,1.2427520539079395,21.64632720606668,0.034991396342174096,0.0001550534923424919,0.06478506548209204,140.93523354655196,0.05249285120092158,0.74138333958751,1.0281017405166664,5.485558420202454e-05,3.9225722124812206e-11,3.1659611440407586e-08,71.41906874520438,5.565257359713932e-05,0.00011613558724223238,0.009278123408356416,0.03599972329473337,5.473300234770501e-07,0.10516457720177123,0.13675647106113434,1.578207887048851,0.030707983450721496,69.54173519604672,0.213227191644754,3.5596775051414757e-06,27.513791474380664,1.6391353149499213,44.669940834864974,0.013769323621610447,68.8072737580764,2.288337376730811e-08,3.7871835014409784e-35,71.38743570872715,3.70718278297972e-19,0.0001154421706165262,5.288568850495211e-24,0.04102264314756862,71.42753674014303,1.4133732386169024e-08,0.004787019044694688,71.21598954623616,0.00018083719358920526,0.0014858895545567044,0.20716600209817052,0.395,0.479,0.126,-0.6705,13.0,Mr_Mammal,47,-8.163983399766341
239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.25,0.0,0.0,0.17857142857142855,0.19575,0.80425,0.25,-0.07980000000000001,0.10714285714285714,0.0,0.5,0.25,0.04385,0.14285714285714285,0.25,0.25,0.25,-0.102625,0.3571428571428571,0.0,1.5,0.25,0.04385,0.10714285714285714,0.0,0.4205,0.0795,0.105375,0.07142857142857142,0.0,0.09625,0.40375,0.26995,0.0,0.0,0.0,0.0,0.0,0.13932282095224982,3.4217254450890975e-05,0.01553113197459392,13.769234394084853,0.17400374719409734,0.0185611330997132,71.59759652379653,12.822841211842853,0.03938618065712402,0.6349315721840091,8.173947244173515,5.785731741294248,0.0441211270435804,86.78475354448706,4.10459747715113,2.1527237195370684e-09,50.19024120704143,4.7081278085865815e-09,31.386780634083397,2.914253424269075e-11,0.032666419916576483,5.4871649846170785,0.052922467729998035,3.362910063486565,0.4523936440971112,57.95185549503428,19.957487749544207,27.020977545876995,0.25661674638381127,4.345475065500772e-05,0.005935085706981767,56.03509424331279,2.322242296363267,0.0026710616078308587,27.091683333860566,21.416532651611906,0.011633286818974742,2.256762424990851,45.642409994069034,31.281103178466246,0.03228083649810374,13.644994025146278,0.23722423080531754,0.005736666426626544,0.003533451190030765,78.59449465134401,1.2287190104597945,0.00030011942058346476,5.6442779520043205,47.48824398432459,0.1256903132097198,19.360506062262825,18.144795726251576,21.501998816217696,0.21911167007521498,7.445367498855505,1.6234065867212275,0.0025389657044036914,11.619979926480704,13.364751495045292,17.549559519143134,1.1446491755167625,40.40939975053906,10.2723337207359,1.1018301957320482,23.13716720275533,22.23268888383119,11.74401509805311,0.530941631501375,45.26673577000224,0.172,0.623,0.206,0.2185,34.0,Nooblet,661,-23.11172089459401
240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.13625,0.36375,0.0,-0.085,0.05263157894736842,0.0,0.1405,0.1095,0.119875,0.05263157894736842,0.0,0.25,0.0,0.0,0.3684210526315789,0.44575,0.80425,0.0,-0.22435,0.2631578947368421,0.0,0.10875,0.64125,0.33672500000000005,0.15789473684210525,0.0,0.44375,0.05625,0.1101,0.0,0.0,0.0,0.0,0.0,15.898191066162942,0.025307595111857425,31.027095878714885,1.0440029211213602,32.657742649910816,0.006769363753009428,5.055177504557302,28.19997111624722,0.055814131867553116,18.404974330609043,17.904392747300264,41.51617367026349,0.007534598450681864,8.196851076672603,17.6264528196419,0.0014745133731620447,5.81512131847154,2.6483231672913763,49.429458270994324,0.0031456487800167647,10.190309823185158,21.87466817119924,0.005026614933655123,10.636051499068005,0.09032668275621547,60.14909695287041,0.016339730383538874,21.514201328259304,18.873549784932816,0.0015467020278135482,5.119164713791439,0.37771548543657574,44.3236768245697,0.009491595678160334,17.00914055109024,21.861132360315025,0.023584577448643618,9.857727518375151,0.30753511347096063,74.55885619549387,0.0007793554488582055,7.676099430074804,19.573727798947395,0.011098299917247754,7.625847762124933,0.3676793841806975,51.64584694464039,0.0017799354857475848,6.488306912667843,32.20339236514909,0.005608120019522695,7.011496940893786,0.17587656413005398,66.47829839161464,0.0005047703487954484,8.410539371626717,14.717913391039712,0.0019865562242279535,10.625722763977711,0.008342883460421283,39.222454184608985,0.0008482463410492126,21.137020993880064,42.78515720329439,0.00014829273757126379,1.8059852978090638,0.03058157262258529,26.236279940166785,0.03981901554275271,43.38774605680842,0.116,0.763,0.121,0.1454,34.0,Faux,33,-23.278707890198373
241,0.03225806451612903,0.07966666666666666,0.44966666666666666,0.13733333333333334,0.041833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.6666666666666666,0.0,0.0,0.25806451612903225,0.444,2.074,2.1486666666666667,0.5574666666666667,0.29032258064516125,0.18166666666666667,2.485,2.6666666666666665,0.983,0.25806451612903225,0.27499999999999997,2.3593333333333333,2.365666666666667,0.39243333333333336,0.12903225806451613,0.17933333333333334,1.4873333333333332,0.6666666666666666,0.08046666666666664,0.0,0.0,0.0,0.0,0.0,8.186536358186492,0.04696629238659861,7.308712436093224,14.850542065687476,35.864629127361155,0.016539698764164414,7.800148179133733,3.803908495851997,0.0006041140585876687,24.432642126662863,36.83051125888057,6.009742557243616,0.006611055363131763,40.02709537572055,0.17534575253886187,8.4817495326205e-06,0.24274462850857584,74.16429933704114,3.9047122986157303,0.0007083960596443849,32.62329305662631,36.49829000179125,7.247914080656452e-05,0.28456422903083545,0.2737485525786663,3.1735702349272974,0.00016282045976920688,33.84366341761515,0.1737301949840035,1.1481730097603452e-05,0.4294640230310628,0.2356620330870674,4.493464491946933,0.0009192389111545627,105.77786180576963,2.3339372818116786,0.004440952506212381,10.780108937372763,9.860241227283108,28.112765815522934,1.349628009271092,58.66999041151117,0.09560273985898941,1.8990766586487722e-07,1.1880308415932914,43.002502589829824,0.020716712560085684,29.709050907393795,0.05817130080380914,0.041087079740396736,0.0010119013293458717,1.5227996972734452,108.82117350896199,0.24929949668822463,0.010963362944527977,0.4647783665590126,0.019709308442103852,0.0012969664618699913,1.5779875228404665,108.17154010566261,0.016794690402445675,0.31184917355425007,1.011932883451755,0.046589798821587584,3.41196112501725e-06,1.425166787545465,109.5389237282818,0.015474834964452597,0.017008255163034978,0.06794728620235221,0.0,0.543,0.457,0.8439,26.0,Dino_xx,4205,-17.79430166477488
242,0.15517241379310343,0.0,1.098,0.2353333333333333,0.09948333333333333,0.1896551724137931,0.0,0.783,0.717,0.1298,0.05172413793103448,0.0,0.395,0.105,0.08778333333333332,0.017241379310344827,0.0,0.16666666666666666,0.0,0.0,0.06896551724137931,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.16666666666666666,0.0,0.0,0.2758620689655173,0.12883333333333333,1.2646666666666666,0.7731666666666667,0.32509999999999994,0.1896551724137931,0.0,1.2911666666666666,0.20883333333333332,0.0622,0.034482758620689655,0.0,0.0,0.16666666666666666,0.07024999999999999,17.52896813249292,0.009358584022778652,13.062903462607121,35.769920757996246,0.3519080614434436,19.46243772647985,1.5338039615721593,2.1285795955877593,0.029742895769700878,0.664958304120845,102.07608080299191,0.3443717389411713,1.5271841146974422e-06,0.019425888608700814,0.08156548844842934,0.00038726347206801906,14.602346183329413,90.4720655303629,0.09055991323583408,4.3486792284928944e-05,0.016188323809990336,0.21665564602459061,4.830503813723694e-07,42.01050329029937,2.818238202765685,42.64186291591426,0.004416274828918842,0.0276245890388699,0.03246872063755624,1.382317065913759e-07,77.53692841703236,3.5896605288852736,13.946829426617924,0.01611809742709708,10.141150569595942,0.01947420759488813,4.315345238557086e-07,83.13466538617284,0.03596564964977494,21.749346660239805,0.0032290660533097295,0.32047866031832495,0.012979357031269144,1.0341470211662773e-05,14.57771127893876,72.90593260207588,0.14779852513800665,4.469712261511036e-05,0.07482208342186483,0.007366868146987994,2.936533518221759e-07,58.69707615647485,45.76713519763447,0.2985138450858805,0.0276534968697381,0.4654127829163019,0.0353149855814398,4.613142426790098e-07,27.810780467826568,19.326060092790968,53.44031597814256,0.1193030249588121,4.531380191411988,0.6531832860734031,0.0004407852680370501,42.478586207176214,51.465585455836965,10.629369167947006,0.018795598358366684,0.017199066040119476,0.075,0.64,0.286,0.7125,56.0,Puggin,567,-13.418866578057834
243,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.612512712063811,9.013869485475113e-06,5.547809329244202,0.061991790931805714,38.8186212371748,0.01588329934196908,49.94317560274798,5.137655516225662,6.313647227959263e-06,10.933527965783819,18.605417605102353,7.410154141570762,1.4762401636886722,56.43699652290786,3.279641064028539,6.340392144754028e-06,20.536920688665187,0.047137101019973836,48.26371913892444,0.0513068681658261,27.82127076074924,0.6628138096237043,3.363062929991519e-08,28.663213055175163,33.41239953491216,27.166497199505102,0.029072333123754863,10.066006973890277,21.112458802635697,2.321975604168536e-06,0.007971032222923077,31.80995170177469,0.21309709919326755,5.208083769918844e-06,46.85651586187305,6.893369363903017,0.0002461223332161383,10.168033863960112,0.5914974427974592,52.45742122904628,0.020012639263729863,29.869424595610734,8.095303693921176,3.348120434232812e-06,5.383302378176009,0.1178607253314325,38.9185377479275,0.0014894142470532085,47.48350293647322,4.878443093427147,6.339984615714075e-07,3.23229129637852,0.023478185062231205,25.127451085912373,0.004781400561644962,66.73355422293146,1.0941037672759235,1.8743250393844236e-05,0.0005028848441048036,0.010348380918391504,0.6922430519505264,0.5442176662134902,97.65856476128029,7.242992942848624,1.9388190273813457e-09,0.3335636638715324,9.114724471376654e-06,25.106427462430997,0.00014024907221969678,67.31686576457817,0.0,1.0,0.0,0.0,29.0,Roidie,165,-17.278001021933054
244,0.02040816326530612,0.0795,0.1705,0.0,-0.025675,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.25,0.0,0.0,0.20408163265306123,0.0,0.75,1.5,0.676725,0.3877551020408163,0.0,2.051,2.199,1.037325,0.20408163265306123,0.10575,0.89425,1.0,0.391975,0.04081632653061224,0.25,0.25,0.0,-0.119175,0.12244897959183673,0.0,0.11575,0.63425,0.381775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.810049904713427,0.00021188937916367243,44.52238140726371,1.0063063699891437,3.6659225086084173,0.03913590249552322,19.670270252347716,37.14641144769023,0.0007538020639937447,41.78430184168625,31.416184605439977,3.6718869360774025,0.20596030567831253,0.06021486578046831,14.418796418197287,6.959758096899574e-05,39.12243294928755,1.0503490721540791,8.990938642195292,0.025978622409184027,22.105723370831193,32.002920049026,0.00026601956485890877,74.10400526207341,2.8149582908326756,5.279923946904453,0.06207298645319569,0.021570229371492722,21.779378352552715,0.00010592638244396504,57.87751175478625,1.7921499397265717,4.209781892198074,0.03806642890907548,0.017293611323944604,25.790805924426962,0.00016007474302328297,79.72715184166815,2.2576896464021012,6.439576613137303,0.039959887271310265,0.03037017036291437,13.348026859836725,0.013580119008447378,39.21183800023438,20.85982671486696,4.854389078791887,0.015919084451037475,7.410708008632836,26.000294028552258,0.0013954836829781821,60.89191586173706,1.4389781606667211,2.9619126306681522,0.04061560491416647,22.950605804396567,17.143600152589247,5.0755044340394005e-05,36.109246579664095,29.454061867935316,2.865863631346396,0.13377395308842616,0.007688096920739034,23.674848723286157,0.00045830952570290027,53.81774862271565,3.5527012313789865,6.039432018590865,0.032812281294351556,27.16771431497221,0.0,1.0,0.0,0.0,34.0,Skiddler,0,-15.92113453193729
245,0.044444444444444446,0.028333333333333335,0.5636666666666666,0.075,0.30619999999999997,0.044444444444444446,0.072,0.26133333333333336,0.0,-0.09866666666666667,0.06666666666666667,0.0,0.6666666666666666,0.0,0.0,0.08888888888888889,0.0,0.3333333333333333,0.6666666666666666,0.19896666666666665,0.42222222222222217,0.3333333333333333,4.125,0.875,0.20403333333333332,0.28888888888888886,0.0,3.3333333333333335,0.6666666666666666,0.34030000000000005,0.044444444444444446,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.284379631927877,2.573566709542897e-05,33.906444306533636,25.92694412944567,0.3851523053258091,1.690230747811386,15.044912127834191,3.2989043996534297,4.810599329862281e-06,3.849603575181771,85.59578315584248,0.30385449039911977,2.1617527814172166,0.028192307183442962,4.408027799356551,2.0093634269696415e-05,16.261346638202667,73.02570910680862,0.731866695873794,0.6261540665512993,0.18497436152150232,19.452523828173675,0.0001020884582372684,3.3634713673520653,21.249952916626906,2.107489787574325,3.3305574005342073,45.733998330043896,0.3238284428204809,1.2820753585757976e-07,0.08571034829531397,0.0029093611201027494,2.73734260173071,1.0434660120089184e-06,92.08830481483822,0.008008927126765859,4.471730634401438e-09,0.0026711811986125287,0.05304822508415139,0.09923302214100244,0.00011758709554898429,95.0750141004543,5.340705791696592,5.240717025822668e-06,6.8507134613359115,80.58048506409567,0.23190587558787892,2.1715917370519087,0.06268721731156465,3.4821337626670443,6.880017518431429e-06,55.26544437521979,34.72086375947857,0.3135492588626221,0.4646998810934068,0.9914011406224398,0.8610813957526797,2.0139257230080495e-06,49.576437808029226,42.66608832489817,0.14668687612237946,0.16783550995765895,1.8199622027496494,1.1287440752505102,3.708291236429301e-06,81.02506061798708,42.47164287302589,0.275606738312822,0.1782102053937977,17.777880291915316,0.0,1.0,0.0,0.0,21.0,B0aty,0,-22.63645900757482
246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.36775,0.13225,0.25,-0.107975,0.2,0.0,0.25,0.25,0.105375,0.4666666666666667,0.14575,0.7655,0.08875,0.04832499999999999,0.13333333333333333,0.0,0.0,0.25,0.105375,0.0,0.0,0.0,0.0,0.0,0.6585511534921423,0.03025967875802242,25.301493887480472,28.019854108220574,1.2838950603814392,0.15308700383255974,32.788152114400276,1.4318618923425674,0.006198218978384188,15.894579536774579,18.671918441267575,2.0269161254605828,0.35961986492004466,49.84420099679161,1.7658321674763628,0.005274269619388757,20.055562462366712,2.2769664218066517,2.7318604288462733,0.36635740766324726,90.44520553354636,1.4778191021047025,0.009436323733407888,10.076428418581951,1.5783344784944553,3.3779174241767467,0.28210804808977424,71.43325172136268,0.4261384072305456,0.0001604230213145104,6.419223531562561,21.091526881767816,1.9770815604817475,0.9924690984630351,86.74045837540375,22.37733098252702,0.004056279155578086,7.84808239526619,32.53367736588867,0.27589243350749965,0.061516547830346054,25.134739917001333,0.00031276463402522673,7.883949888029921e-05,0.005591007825001803,88.21151011384356,0.016914219275119224,2.403270501816281e-05,0.0008652948461553508,0.0012170759697859527,5.579823089079966e-05,0.004034366963075111,116.07623623541882,0.004479385672271366,0.010660595212640426,1.5503809855749793,25.162182557268554,0.00222745334600002,0.5879886463945427,58.77805980281829,3.0999750423462826,0.0018569118330110615,0.6030059620944946,0.0019925588984933133,0.00012809295067940727,0.025324279595405196,117.13932890513965,0.003700532957557769,0.0010965414834803139,0.47549102320282755,0.0,1.0,0.0,0.0,33.0,molgoatkirby,65,-18.327818801172814
247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.0,0.6666666666666666,0.0,0.0,0.08823529411764705,0.0,1.1823333333333335,0.48433333333333334,0.7406666666666667,0.058823529411764705,0.0,0.36166666666666664,0.6383333333333333,0.6176333333333334,0.1323529411764706,0.2683333333333333,0.957,0.7746666666666666,0.37296666666666667,0.2941176470588235,0.2293333333333333,3.1939999999999995,2.5766666666666667,1.2479000000000002,0.3088235294117647,0.48866666666666664,1.8446666666666667,4.0,1.7045666666666666,0.08823529411764705,0.102,0.47933333333333333,0.7520000000000001,0.23196666666666665,0.0,0.0,0.0,0.0,0.0,42.81040218994138,2.3257112376745313e-06,8.374388900250676,0.0001071191764039337,22.883937054648896,9.330224756670055e-10,0.005232968381188108,36.91241865125607,1.7060825380881635e-06,50.742599002285374,5.882587083830665e-05,23.445835801739136,6.376994509977688e-10,0.01019918992334076,0.2795181901577077,0.00030420071852729,68.34769173184343,0.04331976426538428,5.901957181351791,1.1794641887632388e-05,36.538308900323074,9.54664449629595,7.313303266833821e-05,62.04449155422257,0.002069860968681316,2.471125128031814,3.2151431025135686e-07,0.0096663643454834,45.0698545610504,2.1869225737999746e-06,53.59001256610857,0.00010860661628671689,12.449250815663287,3.947762618431458e-10,0.0018831944799206695,0.03808803619248039,0.00011642882285277063,0.20544367150252127,38.703381186127615,4.650793854238047,0.007284303645535736,67.50600318437031,25.828025977293304,0.013709440060739249,0.9073647222884218,0.10046698535300577,10.52230731397917,0.0005733842582367735,36.70163031406712,0.4950195904320763,9.83022225167083e-06,42.70302659922943,24.30572897530566,6.8384437942576435,36.641613563810125,0.12726760313306648,2.5213938318276683,0.03748217184962383,0.4385866645877009,73.9225633518089,28.360722117973836,0.009880639171831277,5.82048480819413,0.32086950509368545,0.0005249293270194878,15.731455419919259,56.43597364882952,21.497061527424382,0.38364849590862055,16.74157523075579,0.0,0.0,0.0,0.0,26.0,Dino_xx,611,-25.882061291892544
